simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
13,0.588478,91.528748,2.7909120441386666,2.384993121693122,1.2647308578042327,3.61486,5.722632822089946,90.05148045568784,-1.4830038089563877,-0.0001333670634920635,-5.427513227514008e-05,0.004959728174603175,0.40956413227513233,0.2262263949705925,,0.7416946954820086,inf,-0.7457178291514628,-inf,NES,Fixed,SFM,8.178758
14,1.008443,101.744564,2.5886065735057118,2.2403608078817734,1.3309955979064039,3.702332,6.590574141009852,81.64664865640395,-1.5975601448893986,-0.0006095991379310345,-7.05849753694565e-05,0.005452514162561577,0.37066191871921184,0.012074610869572778,,0.7004651933681164,inf,-1.069895222339865,-inf,NES,Fixed,SFM,8.127115
15,1.051343,66.71339,2.6178820061911714,2.1660344925373134,1.2598478016169152,3.923971,5.834488526741293,68.41423327860696,-1.4615757019859084,0.0010130124378109453,-8.514987562188638e-05,0.004445422885572139,0.32703819340796014,0.29365964528532085,,0.7837389942954484,inf,-0.8449645083168881,-inf,NES,Fixed,SFM,4.590107
16,0.711898,103.949073,2.6484068659492666,2.2655815477386936,1.1767654082914571,3.667661,5.576910558417085,86.17158863630654,-1.4684387782274788,-0.0004592016331658289,-0.00011226381909548039,0.005588881281407035,0.29117322487437186,0.20281103959326627,,0.7733759700946813,inf,-0.9352459268702715,-inf,NES,Fixed,SFM,8.035827
17,0.566866,97.970082,3.0920555309024134,2.822399231213873,1.111151059248555,3.955927,5.882503216040463,95.20239477167631,-1.472020391383067,0.0004139075144508671,0.00017228757225433433,0.004673059248554914,0.29579639161849713,0.31667540232446934,,0.6068407841261808,inf,-1.229891448006038,-inf,NES,Fixed,SFM,9.20714
18,1.029696,101.839473,2.6812577861128317,2.2696680829015548,1.3344107091968913,3.679438,6.010185961787566,68.97972088601037,-1.4797193863295086,-0.00014386075129533665,-3.477979274617214e-07,0.005128991580310881,0.381037533031088,0.2540934957623278,,0.6776997554262881,inf,-0.9438664117680732,-inf,NES,Fixed,SFM,6.414941
19,0.974283,98.954641,2.7713323302936286,2.4386620925925926,1.2186916157407406,3.85367,5.707553855709877,83.46257792052468,-1.532071635176946,7.281790123456799e-05,0.0001279961419753053,0.005963774691358025,0.4507280779320988,0.2179139706727209,,0.8821319004966304,inf,-0.7486631753440155,-inf,NES,Fixed,SFM,7.649369
20,1.089213,99.733843,2.729529041671801,2.2704508693467336,1.2653143806532663,3.738369,5.826754849246231,82.51980944409547,-1.4667321571278809,-0.00024069974874371848,0.0003774126884422102,0.005541526381909549,0.24815564510050248,0.2119462822294712,,0.8440551912339777,inf,-0.8675286128846911,-inf,NES,Fixed,SFM,5.819612
1,0.893407,112.794989,4.067858648671699,3.6609067430555555,1.249340193576389,5.284113,6.531225616319444,94.26927757899304,-1.383047356376748,0.002705217202432667,0.0008683188531711589,0.0056077506516072975,0.4067319070373588,0.5443704219928052,,1.0311358760087024,inf,-1.6064150489245521,-inf,NES,Random,SFM,9.353698
2,0.455838,100.342522,3.374649632796516,3.029728662576687,1.1791831096625767,4.187892,6.054640742331289,95.37258204217791,-1.443585199754,-0.0006112139570552148,0.0002258420245398802,0.0066475774539877285,0.38723856441717786,0.3509363045019283,,0.734494207873971,inf,-1.4721287936177778,-inf,NES,Random,SFM,9.015457
3,0.618195,114.588387,4.082816291003874,3.694818,1.280640901,5.868199,5.977145342,85.945592848,-1.4501569093703537,0.0017949089999999997,0.0005747750000000043,0.008941489,0.47932391300000005,0.7287701034198423,,1.240559141100183,inf,-1.6694258969177826,-inf,NES,Random,SFM,5.862044
4,0.827824,102.261837,3.366236248840504,2.9279551578947367,1.3238372886513157,4.747364,5.531129986842105,83.24539493256579,-1.4989233798313737,-0.0006843519736842108,-0.00017167269736842206,0.008487169407894738,0.41287530921052634,0.5320625541742249,,1.0591063334697879,inf,-0.96785643882395,-inf,NES,Random,SFM,6.201954
5,0.451543,95.508606,2.9405543705065704,2.4268570609137057,1.36501135786802,3.911811,6.305343651649747,92.2736959505076,-1.4248319510657501,-0.001341993020304568,-7.886421319796533e-05,0.006392529822335025,0.5279870659898477,0.14251932223367306,,0.8885189123327316,inf,-0.8504501393003849,-inf,NES,Random,SFM,7.531639
6,1.578674,74.671063,2.935309662613804,2.578882150837989,1.1774185530726258,4.04493,6.193743110335195,69.42172900558658,-1.4353762172456,0.0008658896648044693,-0.00023738896648043068,0.00431695810055866,0.4422771208100558,0.33454478915920954,,0.6627610983849408,inf,-0.8658693819577156,-inf,NES,Random,SFM,6.00204
7,0.47541,96.298112,3.543737047261902,3.1291936198830403,1.1881310687134503,4.456236,6.561704742690059,97.0904762017544,-1.3118068032675116,-0.0004420657894736841,-0.00026408698830409185,0.0064497119883040925,0.2812212156432749,0.25856035177998965,,0.802776065582209,inf,-1.393845624765346,-inf,NES,Random,SFM,9.124536
8,0.522882,98.12757,3.581974775320191,3.179472424836601,1.25881160375817,4.997098,6.052017321078432,90.79921628267974,-1.4458224112507994,0.0008597573529411761,0.00040692238562092017,0.006624125000000001,0.41961776388888894,0.4623918184351391,,0.9706496746318747,inf,-1.2879621584113226,-inf,NES,Random,SFM,7.008175
9,0.223535,80.022751,3.161701055100618,2.729776793103448,1.2321294073275861,4.393477,5.846441590517243,92.44939070474138,-1.4216985782783171,-0.00044603160919540246,-0.00023581465517240568,0.007482037356321838,0.4513706824712644,0.3163063658332023,,1.1660881302413284,inf,-0.9912050885347393,-inf,NES,Random,SFM,1.432457
10,1.739333,63.479908,2.6141251475181564,2.06988365437788,1.4159886474654375,3.423621,6.874947113479262,70.48001495679723,-1.456851848161072,-0.00047228744239631343,0.00025362384792627327,0.0049948081797235025,0.394368392281106,0.1589887441973208,,0.6171141817676559,inf,-1.1161508317585733,-inf,NES,Random,SFM,8.019396
