simulation_id,seq,time,cyclist_id,pedestrian_id,cyclist_x,cyclist_y,pedestrian_x,pedestrian_y,cyclist_vx,cyclist_vy,cyclist_speed,pedestrian_vx,pedestrian_vy,pedestrian_speed,cyclist_heading,distance,app_angle
1,53,1786610098.992124,0,1,54.381195,13.200110,31.754713,13.392849,-4.208348,0.061030,4.208790,1.614661,-0.001241,1.614662,3.127092,22.627302,0.342801
1,54,1786610099.032134,0,1,54.210605,13.202553,31.819348,13.392827,-4.264726,0.061060,4.265163,1.615878,-0.000553,1.615878,3.127276,22.392066,0.333401
1,55,1786610099.072025,0,1,54.037853,13.204999,31.884029,13.392835,-4.318818,0.061155,4.319251,1.617028,0.000199,1.617028,3.127433,22.154620,0.325481
1,56,1786610099.112147,0,1,53.863025,13.207451,31.948754,13.392875,-4.370686,0.061318,4.371116,1.618118,0.001010,1.618118,3.127564,21.915056,0.318983
1,57,1786610099.152136,0,1,53.686210,13.209913,32.013520,13.392950,-4.420390,0.061550,4.420818,1.619152,0.001876,1.619153,3.127669,21.673463,0.313861
1,58,1786610099.192130,0,1,53.507490,13.212388,32.078326,13.393062,-4.467987,0.061853,4.468415,1.620134,0.002791,1.620137,3.127750,21.429926,0.310060
1,59,1786610099.232134,0,1,53.326949,13.214877,32.143168,13.393212,-4.513535,0.062226,4.513964,1.621070,0.003752,1.621074,3.127807,21.184531,0.307523
1,60,1786610099.272139,0,1,53.144665,13.217383,32.208047,13.393402,-4.557087,0.062669,4.557518,1.621961,0.004754,1.621968,3.127842,20.937359,0.306189
1,61,1786610099.312144,0,1,52.960717,13.219911,32.272959,13.393634,-4.598699,0.063180,4.599133,1.622813,0.005794,1.622823,3.127855,20.688488,0.305997
1,62,1786610099.352129,0,1,52.775181,13.222461,32.337904,13.393909,-4.638421,0.063759,4.638859,1.623628,0.006870,1.623642,3.127848,20.437995,0.306882
1,63,1786610099.392133,0,1,52.588128,13.225037,32.402881,13.394228,-4.676305,0.064401,4.676748,1.624409,0.007977,1.624428,3.127822,20.185957,0.308776
1,64,1786610099.432157,0,1,52.399632,13.227641,32.467887,13.394592,-4.712400,0.065104,4.712849,1.625159,0.009113,1.625184,3.127778,19.932445,0.311614
1,65,1786610099.472128,0,1,52.209762,13.230276,32.532922,13.395003,-4.746753,0.065865,4.747210,1.625880,0.010276,1.625912,3.127718,19.677530,0.315328
1,66,1786610099.512176,0,1,52.018586,13.232943,32.597985,13.395462,-4.779413,0.066680,4.779878,1.626575,0.011463,1.626615,3.127642,19.421280,0.319851
1,67,1786610099.552141,0,1,51.826169,13.235645,32.663075,13.395969,-4.810423,0.067545,4.810898,1.627245,0.012672,1.627295,3.127552,19.163764,0.325115
1,68,1786610099.592139,0,1,51.632576,13.238383,32.728191,13.396525,-4.839829,0.068455,4.840314,1.627894,0.013901,1.627953,3.127449,18.905046,0.331055
1,69,1786610099.632146,0,1,51.437869,13.241159,32.793332,13.397131,-4.867674,0.069407,4.868169,1.628521,0.015148,1.628592,3.127335,18.645189,0.337607
1,70,1786610099.672130,0,1,51.242109,13.243975,32.858497,13.397787,-4.893999,0.070395,4.894506,1.629130,0.016411,1.629213,3.127210,18.384255,0.344707
1,71,1786610099.712140,0,1,51.045355,13.246832,32.923686,13.398495,-4.918846,0.071415,4.919364,1.629721,0.017690,1.629817,3.127075,18.122304,0.352293
1,72,1786610099.752143,0,1,50.847665,13.249730,32.988898,13.399254,-4.942254,0.072463,4.942785,1.630297,0.018981,1.630407,3.126932,17.859393,0.360309
1,73,1786610099.792142,0,1,50.649094,13.252672,33.054126,13.400051,-4.964261,0.073535,4.964806,1.630715,0.019912,1.630836,3.126781,17.595585,0.368746
1,74,1786610099.832128,0,1,50.449647,13.255494,33.119366,13.400871,-4.986175,0.070568,4.986675,1.630988,0.020509,1.631117,3.127441,17.330891,0.330220
1,75,1786610099.872125,0,1,50.249331,13.258325,33.184611,13.401703,-5.007896,0.070763,5.008395,1.631128,0.020800,1.631261,3.127463,17.065323,0.328168
1,76,1786610099.912144,0,1,50.048151,13.261039,33.249857,13.402535,-5.029515,0.067848,5.029972,1.631146,0.020809,1.631279,3.128104,16.798890,0.290262
1,77,1786610099.952130,0,1,49.846112,13.263736,33.315099,13.403358,-5.050959,0.067426,5.051409,1.631051,0.020559,1.631181,3.128244,16.531603,0.280888
1,78,1786610099.992133,0,1,49.643221,13.266317,33.380333,13.404161,-5.072299,0.064537,5.072709,1.630853,0.020071,1.630976,3.128870,16.263472,0.243334
