time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
11,2,1,37.993,11.486,36.877,10.765,P2_02_03_08.csv,37.402843069597665,11.061783949201086
12,2,1,37.908,11.403,36.792,10.682,P2_02_03_08.csv,37.3602832186702,11.060124864644111
13,2,1,37.871,11.404,36.755,10.682,P2_02_03_08.csv,37.31897727637316,11.057892035330186
14,2,1,37.814,11.367,36.698,10.646,P2_02_03_08.csv,37.27140961236175,11.041842081545175
15,2,1,37.796,11.404,36.68,10.683,P2_02_03_08.csv,37.233526840019984,11.042558904035227
16,2,1,37.74,11.405,36.624,10.684,P2_02_03_08.csv,37.189317456781474,11.04345494897745
17,2,1,37.713,11.415,36.596,10.694,P2_02_03_08.csv,37.15068897204278,11.047791846373029
18,2,1,37.666,11.406,36.55,10.685,P2_02_03_08.csv,37.10946037969483,11.047743280609158
19,2,1,37.61,11.407,36.494,10.686,P2_02_03_08.csv,37.06266801572934,11.047903107544775
20,2,1,37.554,11.408,36.438,10.686,P2_02_03_08.csv,37.01163237236249,11.048076884281775
21,2,1,37.517,11.408,36.4,10.687,P2_02_03_08.csv,36.964346026553,11.048285398669304
22,2,1,37.48,11.409,36.363,10.687,P2_02_03_08.csv,36.92038813166981,11.048538998546194
23,2,1,37.424,11.409,36.307,10.688,P2_02_03_08.csv,36.87207849358964,11.04884063048435
24,2,1,37.368,11.41,36.251,10.689,P2_02_03_08.csv,36.82041079335376,11.04937269047159
25,2,1,37.331,11.411,36.214,10.689,P2_02_03_08.csv,36.77328415538694,11.04990304448346
26,2,1,37.293,11.411,36.177,10.69,P2_02_03_08.csv,36.729644459849744,11.050429910393309
27,2,1,37.256,11.412,36.139,10.69,P2_02_03_08.csv,36.68869390524221,11.050952439952276
28,2,1,37.219,11.393,36.102,10.672,P2_02_03_08.csv,36.64989954654836,11.044465391095445
29,2,1,37.181,11.394,36.065,10.672,P2_02_03_08.csv,36.61242465673665,11.039603666233909
30,2,1,37.126,11.395,36.009,10.673,P2_02_03_08.csv,36.56914441824236,11.036378384672217
