time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
58,1,2,30.263,13.266,31.911,13.831,P2_01_02_14.csv,31.080534584090653,13.533472983621225
59,1,2,30.488,13.291,32.136,13.857,P2_01_02_14.csv,31.29358982014789,13.557632779497117
60,1,2,30.701,13.317,32.349,13.882,P2_01_02_14.csv,31.508087476912507,13.583587151891647
61,1,2,30.901,13.342,32.549,13.908,P2_01_02_14.csv,31.718583835196505,13.610638362774955
62,1,2,31.114,13.368,32.761,13.933,P2_01_02_14.csv,31.930328706701886,13.638258770983148
63,1,2,31.352,13.381,32.999,13.946,P2_01_02_14.csv,32.152323281012094,13.661461465087772
64,1,2,31.564,13.406,33.211,13.972,P2_01_02_14.csv,32.372474504865465,13.685673116682908
65,1,2,31.79,13.432,33.436,13.997,P2_01_02_14.csv,32.59579160365225,13.710624103023326
66,1,2,32.015,13.457,33.661,14.022,P2_01_02_14.csv,32.82109646251459,13.735901120400017
67,1,2,32.227,13.483,33.873,14.048,P2_01_02_14.csv,33.04283907717492,13.761730641443442
68,1,2,32.44,13.508,34.086,14.073,P2_01_02_14.csv,33.26192738261117,13.787553824786857
69,1,2,32.665,13.534,34.311,14.099,P2_01_02_14.csv,33.48328047386189,13.813676287101954
70,1,2,32.877,13.572,34.523,14.137,P2_01_02_14.csv,33.70156019975038,13.844402193526866
71,1,2,33.09,13.597,34.735,14.162,P2_01_02_14.csv,33.91758505388599,13.873819360522546
72,1,2,33.315,13.623,34.96,14.187,P2_01_02_14.csv,34.136514887002555,13.902243678398646
73,1,2,33.539,13.661,35.184,14.225,P2_01_02_14.csv,34.35739229353271,13.934417423207933
74,1,2,33.752,13.686,35.397,14.251,P2_01_02_14.csv,34.57569178713743,13.964812580615119
75,1,2,33.964,13.724,35.609,14.289,P2_01_02_14.csv,34.79157405007603,13.998304524052216
76,1,2,34.201,13.749,35.846,14.314,P2_01_02_14.csv,35.014838973190976,14.029316777987583
77,1,2,34.413,13.787,36.058,14.352,P2_01_02_14.csv,35.23463883767896,14.063078786542372
78,1,2,34.638,13.825,36.282,14.39,P2_01_02_14.csv,35.456240001555194,14.098913483570183
79,1,2,34.863,13.851,36.507,14.415,P2_01_02_14.csv,35.6793930213331,14.131620163333867
80,1,2,35.087,13.876,36.731,14.441,P2_01_02_14.csv,35.90330381501018,14.16177947435126
81,1,2,35.299,13.914,36.943,14.478,P2_01_02_14.csv,36.12327585418504,14.194384625285057
82,1,2,35.512,13.939,37.155,14.504,P2_01_02_14.csv,36.340312226398325,14.224498554495145
83,1,2,35.736,13.965,37.379,14.529,P2_01_02_14.csv,36.55937472552997,14.252673140364127
84,1,2,35.961,13.99,37.604,14.555,P2_01_02_14.csv,36.78047734303164,14.279410882296236
85,1,2,36.185,14.016,37.828,14.58,P2_01_02_14.csv,37.00280889645353,14.305143179852701
86,1,2,36.397,14.103,38.187,14.955,P2_01_02_14.csv,37.24872306757728,14.405987301677435
87,1,2,36.458,14.216,38.101,14.792,P2_01_02_14.csv,37.402802056557576,14.470208426235292
88,1,2,36.858,14.179,37.827,14.767,P2_01_02_14.csv,37.51350447509447,14.502007745781874
89,1,2,36.571,14.204,38.176,14.78,P2_01_02_14.csv,37.58123450102573,14.526783313946963
90,1,2,36.783,14.229,38.388,14.805,P2_01_02_14.csv,37.68564929109995,14.548877910068203
91,1,2,37.007,14.254,38.612,14.831,P2_01_02_14.csv,37.826196121229486,14.569695164521345
92,1,2,37.232,14.267,38.836,14.844,P2_01_02_14.csv,37.9963687394679,14.585469505784175
93,1,2,37.456,14.268,39.061,14.844,P2_01_02_14.csv,38.18956111976697,14.593231172210638
94,1,2,37.668,14.268,39.272,14.845,P2_01_02_14.csv,38.394980824549975,14.595357349611797
95,1,2,37.893,14.281,39.497,14.857,P2_01_02_14.csv,38.61358018322008,14.598220792652022
96,1,2,38.117,14.294,39.721,14.87,P2_01_02_14.csv,38.84063991638061,14.602499699807556
97,1,2,38.341,14.282,39.945,14.858,P2_01_02_14.csv,39.07279768808866,14.59914798827862
98,1,2,38.566,14.295,40.169,14.871,P2_01_02_14.csv,39.30771008676742,14.599508967827301
99,1,2,38.79,14.283,40.393,14.859,P2_01_02_14.csv,39.54334985631394,14.594000899496889
100,1,2,39.002,14.284,40.605,14.86,P2_01_02_14.csv,39.77409974877116,14.589064724454737
101,1,2,39.226,14.284,40.829,14.86,P2_01_02_14.csv,40.004697052806435,14.584592567483442
102,1,2,39.45,14.272,41.053,14.848,P2_01_02_14.csv,40.2346738352224,14.57634445237717
103,1,2,39.662,14.248,41.265,14.824,P2_01_02_14.csv,40.45935975161177,14.560990180701042
104,1,2,39.886,14.236,41.488,14.812,P2_01_02_14.csv,40.68393740136882,14.544886981889166
105,1,2,40.11,14.236,41.712,14.812,P2_01_02_14.csv,40.908545419127535,14.53306123127014
106,1,2,40.335,14.212,41.936,14.788,P2_01_02_14.csv,41.13330864156208,14.516027039411489
107,1,2,40.546,14.188,42.148,14.763,P2_01_02_14.csv,41.35335601067712,14.494966873996828
108,1,2,40.77,14.163,42.372,14.739,P2_01_02_14.csv,41.57435564217242,14.471091743350634
109,1,2,40.982,14.139,42.583,14.714,P2_01_02_14.csv,41.7915862663914,14.445389837405099
110,1,2,41.206,14.114,42.807,14.69,P2_01_02_14.csv,42.01059071505636,14.418630160905913
111,1,2,41.418,14.09,43.018,14.665,P2_01_02_14.csv,42.226503347596775,14.39138224251918
112,1,2,41.629,14.066,43.229,14.641,P2_01_02_14.csv,42.43992912424924,14.364228770027475
113,1,2,41.853,14.041,43.453,14.617,P2_01_02_14.csv,42.65638509574048,14.337201139332194
114,1,2,42.064,14.004,43.664,14.58,P2_01_02_14.csv,42.8705605617148,14.305845209212892
115,1,2,42.276,13.968,43.876,14.543,P2_01_02_14.csv,43.08341269212659,14.271492656469299
