time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
125,0,1,33.113,13.141,34.131,13.91,P2_01_02_04.csv,33.62588520334997,13.525292115018507
126,0,1,33.137,13.141,34.155,13.91,P2_01_02_04.csv,33.65830695541118,13.525437421317704
127,0,1,33.173,13.141,34.191,13.91,P2_01_02_04.csv,33.6910701061786,13.5255341273817
128,0,1,33.209,13.141,34.227,13.91,P2_01_02_04.csv,33.724305971302535,13.525592467646133
129,0,1,33.33,13.117,34.323,14.019,P2_01_02_04.csv,33.78478964845344,13.541291118889044
131,0,1,33.317,13.177,34.324,13.946,P2_01_02_04.csv,33.82407581191353,13.550927592675027
132,0,1,33.353,13.177,34.36,13.946,P2_01_02_04.csv,33.861866294925484,13.557851263994708
133,0,1,33.402,13.177,34.408,13.947,P2_01_02_04.csv,33.90317884969364,13.56269652701477
134,0,1,33.438,13.177,34.444,13.947,P2_01_02_04.csv,33.94267743831725,13.565700065264016
135,0,1,33.474,13.177,34.48,13.947,P2_01_02_04.csv,33.980752864000515,13.567302250523927
136,0,1,33.522,13.177,34.528,13.947,P2_01_02_04.csv,34.02218915940072,13.56789244039345
137,0,1,33.558,13.177,34.564,13.947,P2_01_02_04.csv,34.06184450327386,13.56779685001239
138,0,1,33.594,13.177,34.601,13.947,P2_01_02_04.csv,34.10026941490385,13.567275912314113
139,0,1,33.642,13.189,34.649,13.959,P2_01_02_04.csv,34.14200448577015,13.570952073724342
140,0,1,33.679,13.177,34.685,13.947,P2_01_02_04.csv,34.18208719475205,13.569090823112635
141,0,1,33.703,13.189,34.709,13.959,P2_01_02_04.csv,34.216233501364464,13.571776622407995
142,0,1,33.739,13.177,34.745,13.947,P2_01_02_04.csv,34.25025013388009,13.569224627890462
143,0,1,33.775,13.189,34.781,13.959,P2_01_02_04.csv,34.28434249032423,13.571463719594774
144,0,1,33.823,13.201,34.817,13.959,P2_01_02_04.csv,34.320846342355495,13.575290927420562
146,0,1,33.835,13.213,34.829,13.971,P2_01_02_04.csv,34.348248713774574,13.58250549221195
