simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
9,1.250686,95.237497,6.156894015297917,4.493368823770492,1.66502725,5.491694,16.50513894672131,76.14948159426231,0.40002912492669856,0.0015580778688524546,0.0015130737704918032,0.04002737295081966,0.012700672131147544,0.5094262579059102,0.1713619819468493,0.571332725070273,0.2949251347742616,-0.12075514459802499,-0.02171367910965104,Moussaid,Random,SFM,12.136463
10,1.149347,90.0386,6.249680904295137,4.630228917355372,1.620907714876033,5.707292,16.609653871900825,75.92750381404959,0.14263443015044294,0.0008909008264462753,-0.00017461157024793465,0.042478801652892556,0.013986148760330575,0.5352000567692624,0.16807834156331075,0.7539697541382125,0.3453175966317602,-0.09837196952279247,-0.019111560933134254,Moussaid,Random,SFM,11.80634
11,1.337672,87.352854,5.949808369557792,4.262592593625498,1.6900918525896413,5.044965,16.338277824701198,76.92405907968127,1.2772812842733292,-0.0027869243027888423,0.00027388844621513935,0.03999635856573705,0.013689227091633466,0.44331456119402624,0.16800727576416147,0.6522300708250103,0.2562272458653036,-0.0960917161048465,-0.022230173326518655,Moussaid,Random,SFM,12.588196
12,1.253073,90.456648,6.296842727027454,4.898783193415638,1.4001568806584361,6.01629,16.896194127572016,76.18562389711933,0.18570480447338766,0.004150271604938268,-0.0012716543209876532,0.04168795061728394,0.013377843621399179,0.5611083376194776,0.14114249883252206,0.6630091253092567,0.2484558285842991,-0.15171527754793881,-0.04265233472712762,Moussaid,Random,SFM,12.861837
13,1.258535,92.95288,5.181621130215897,3.721093003424658,1.4624611095890414,4.33055,16.281815657534246,79.34695807876713,0.3741390622082203,-0.005850280821917806,0.00019281849315068528,0.03412004794520548,0.010128421232876713,0.32040626905337105,0.12289125720898485,0.4627175256902497,0.37677946758302533,-0.14157908331384342,-0.018118178315949116,Moussaid,Random,SFM,9.853927
14,1.095024,81.440759,6.33078163674479,4.592128024291497,1.741232927125506,5.625777,16.97342791497976,79.73704927530365,1.501813393187198,0.005335097165991906,0.0012068744939271255,0.03699465182186235,0.013292412955465587,0.5140549404258753,0.17529528740575143,0.6842850483734401,0.268063120703266,-0.17747018829218364,-0.018357564602810312,Moussaid,Random,SFM,12.839042
15,1.326217,88.156078,4.733146922914469,3.57177197972973,1.164484239864865,4.171981,15.326552354729731,74.76005713513514,0.3968938155858414,-0.00595963513513514,-0.0020467533783783782,0.03263921621621622,0.01073700337837838,0.2790464368909743,0.0949518246445982,0.4839097400996208,0.2870809045138721,-0.17714111714938718,-0.0778331002067809,Moussaid,Random,SFM,9.989939
16,1.314298,93.314699,5.410844424592498,3.896105174377224,1.51679443772242,4.575261,16.31046134519573,78.60625782562278,1.6996768811912757,0.002381281138790039,0.0013548327402135235,0.027173629893238436,0.010055743772241995,0.35597578243811384,0.13476072424785943,0.589841120343014,0.2585896348116704,-0.06411597144509237,-0.03255338062000608,Moussaid,Random,SFM,10.597002
17,1.431091,85.622585,5.392337101385257,3.896501028673835,1.4974465340501792,4.572597,16.264477247311827,79.12689139426524,0.5612239159219397,-0.0002906917562724036,-6.685663082437247e-05,0.030564211469534048,0.011752784946236558,0.3517395718934259,0.1341372012144563,0.567624789223114,0.27915481378121226,-0.09303587796541705,-0.03114321189928675,Moussaid,Random,SFM,11.984087
18,1.338292,84.006685,5.444579700492548,4.180321268199234,1.267407988505747,4.980937,15.766236823754793,72.23657334099617,1.0133341794175013,0.0020158314176245214,-0.0009982643678160931,0.033012758620689656,0.01071067049808429,0.4240548613612546,0.11752404972719463,0.6348641389700034,0.18859856421075372,-0.07653672764496065,-0.020628200175690295,Moussaid,Random,SFM,9.776992
19,1.255385,86.207513,5.680623197248547,4.168007325842696,1.515048588014981,4.858047,16.513950419475655,79.08734643820225,0.8055335277138949,-0.0010201498127340827,0.0010219325842696634,0.03483317602996255,0.011040629213483148,0.38877902934160663,0.14083908791427793,0.6099934649811154,0.3626967705499208,-0.11166407638638748,-0.056495852296361976,Moussaid,Random,SFM,10.836982
20,1.1641,87.764831,7.246577394306599,5.302368737864078,1.9457276650485436,7.060237,16.9463957815534,71.25211237864077,0.6238774797200904,0.011440402912621358,0.002506320388349515,0.052268053398058255,0.017300135922330095,0.7937695737077091,0.24607897231207662,0.8243666338549634,0.3148318722807616,-0.08873799222494529,-0.02388423178427667,Moussaid,Random,SFM,13.021172
1,1.089969,84.490099,6.314705184598098,4.550810554621849,1.7676152983193278,5.506273,16.572857109243696,76.46871787394959,-0.5645750220320462,0.020854599156118144,0.007615063291139241,0.021870050632911395,0.008112599156118143,0.5213514505397361,0.1903835012928598,0.7717617013631967,0.34772302850267334,-0.07338110355236083,-0.028901882606871716,Moussaid,Random,Without SFM,12.759786
2,1.126894,85.68495,6.125989022103392,4.25407183011583,1.8756834054054055,5.058854,17.108614849420853,81.68386155984557,1.2400132117393334,-0.001500054054054055,0.00039599613899613884,0.03724366795366795,0.015181841698841703,0.4342223543654404,0.18215955681707882,0.5357489913219935,0.31720838234319626,-0.07757600821194097,-0.04934556934764804,Moussaid,Random,Without SFM,11.982748
